content,date,like,place,tags
"📢 #SK렌터카_카라이프여름 휴가가 시작되는 6월!떠나고 싶은 여러분을 위해 SK렌터카가 준비했습니다.일상에 지친 몸과 마음을 충전하고, 요즘 대세인 전기차도 충전할 수 있는 여행지 4곳을 소개합니다!🏄‍♀ 양양 하조대해수욕장🏕 가평 자라섬🚠 통영 케이블카🏘 남해 독일마을#SK렌터카 #SK장기렌터카 #신차장기렌터카 #렌터카 #전기차 #전기차장기렌터카 #전기차렌터카 #충전 #전기차충전 #6월 #여름 #휴가 #여행 #여행추천 #양양 #양양하조대해수욕장 #서핑 #양양서핑 #가평 #자라섬 #가평자라섬 #가평캠핑 #가평꽃정원 #통영 #통영케이블카 #한려수도 #케이블카 #남해독일마을 #남해",2021-06-17,0,,"['#SK렌터카_카라이프여름 휴가가 시작되는 6월!떠나고 싶은 여러분을 위해 SK렌터카가 준비했습니다.일상에 지친 몸과 마음을 충전하고', '#SK렌터카 ', '#SK장기렌터카 ', '#신차장기렌터카 ', '#렌터카 ', '#전기차 ', '#전기차장기렌터카 ', '#전기차렌터카 ', '#충전 ', '#전기차충전 ', '#6월 ', '#여름 ', '#휴가 ', '#여행 ', '#여행추천 ', '#양양 ', '#양양하조대해수욕장 ', '#서핑 ', '#양양서핑 ', '#가평 ', '#자라섬 ', '#가평자라섬 ', '#가평캠핑 ', '#가평꽃정원 ', '#통영 ', '#통영케이블카 ', '#한려수도 ', '#케이블카 ', '#남해독일마을 ', '#남해']"
피카츄 라이츄 파이리 거북이🐢내 차 계기판에는 노란거북이가 산다배터리가 없을 때 등장하는데 거북했다초딩때 방학숙제를 몰아서 한 거북했던 기억이 떠오른다나이를 먹어도 바뀐게 없다.#아이오닉 #아이오닉ev #전기차 #전기차충전 #즌기차 #거북이 #방전될뻔 #충전은미리미리,2021-06-16,0,,"['#아이오닉 ', '#아이오닉ev ', '#전기차 ', '#전기차충전 ', '#즌기차 ', '#거북이 ', '#방전될뻔 ', '#충전은미리미리']"
#마이브#초소형전기차#트위지#쎄보c#전기차#출퇴근차#업무용차#배달대행 #배민커넥트#쿠팡플렉스 #전기차충전 #전기차라이프 #전기경차 #광주전기차 #전기차보조금 #전남전기차 #나주전기차 #화순전기차 #수완지구 #광주맛집 #광주핫플 #수완롯데 아울렛 #전기경차 #마이브 #국산전기차 #순천전기차 #여수전기차 #광양전기차 #전기차박 #쿠팡잇츠 #쿠팡이츠배달 #쿠팡배달날이 좋아서날이 좋지 않아서날이 적당해서 모든 날이 마이브와 함께라 좋았다...ㅎㅎ,2021-06-16,0,,"['#마이브', '#초소형전기차', '#트위지', '#쎄보c', '#전기차', '#출퇴근차', '#업무용차', '#배달대행 ', '#배민커넥트', '#쿠팡플렉스 ', '#전기차충전 ', '#전기차라이프 ', '#전기경차 ', '#광주전기차 ', '#전기차보조금 ', '#전남전기차 ', '#나주전기차 ', '#화순전기차 ', '#수완지구 ', '#광주맛집 ', '#광주핫플 ', '#수완롯데 아울렛 ', '#전기경차 ', '#마이브 ', '#국산전기차 ', '#순천전기차 ', '#여수전기차 ', '#광양전기차 ', '#전기차박 ', '#쿠팡잇츠 ', '#쿠팡이츠배달 ', '#쿠팡배달날이 좋아서날이 좋지 않아서날이 적당해서 모든 날이 마이브와 함께라 좋았다...ㅎㅎ']"
충전중내게 일어난 가장 큰 변화이젠 주유 아닌 충전 ^^최저가 주유소가 아닌 가격 상관 없이 빠른 급속만불편할 것 같았던 전기차 충전이걱정했던 것처럼 불편하지 않네요대신 충전 시간을 잘 보내야 하는 과제벤츠 EQC 선택하길 잘한 것 같아요#메르세데스 #메르세데스벤츠 #메르세데스벤츠전기차 #전기차 #전기자동차 #전기차충전 #급속충전기 #충전 #벤츠순수전기차 #벤츠EQC400 #벤츠첫전기차 #EV #전기차충전소 #전기차충전기 #벤츠전기차 #첫전기차 #애마스타그램 #밥먹이기 #차밥주기 #차충전중 #충전 #EQC #EQC4004MATIC #EQC400 #Mercedes #MercedesBenz #전기차스타그램 #전기차생활 #벤츠EQ #EQ #EQLIFE,2021-06-15,0,,"['#메르세데스 ', '#메르세데스벤츠 ', '#메르세데스벤츠전기차 ', '#전기차 ', '#전기자동차 ', '#전기차충전 ', '#급속충전기 ', '#충전 ', '#벤츠순수전기차 ', '#벤츠EQC400 ', '#벤츠첫전기차 ', '#EV ', '#전기차충전소 ', '#전기차충전기 ', '#벤츠전기차 ', '#첫전기차 ', '#애마스타그램 ', '#밥먹이기 ', '#차밥주기 ', '#차충전중 ', '#충전 ', '#EQC ', '#EQC4004MATIC ', '#EQC400 ', '#Mercede', '#Mercede', '#전기차스타그램 ', '#전기차생활 ', '#벤츠EQ ', '#EQ ', '#EQLIFE']"
"BMW X5 xDrive 45e M Sport•플러그인 하이브리드가 대세인듯 합니다.이번 고객님도 PHEV를 꼭 찝어서 구매 진행을 해주셨습니다.타 지점에 계약후 대기 중이셨는데 출고 고객님 소개 받아 번거로우셨겠지만 해약 하시고 저에게 구매 진행 해 주셨습니다.전액 현금 구매셔서 수당이 나오지 않는 차였지만 그래도 소개 고객님 때문에 서비스 넉넉히 챙겨드렸습니다.회사에 충전 시스템도 있고, 자택에도 있으셔서 전기 충전에 대한 거부감이 없으셨고, 그리고 자가 충전 시스템도 있어서 충전 안하더라도 전기차로 이용 가능하신 점에 만족 하셨습니다.대형 가솔린 SUV인데 연비는 경차급,출력은 400마력 육박하는 스포츠카같은 SAV X5 PHEV.빠른 출고로 보답 드리겠습니다.•BMW는 오세준, BMW는 www.bimmer.kr•차량 구매 문의는 DM 혹은 프로필 더보기란에 있는 연락처로 연락 부탁드립니다.",2021-06-15,0,BMW 도이치모터스,[]
이거 진짜 조심해야됨.......#유머 #유머스타그램 #전기차 #테슬라 #모델Y #아이오닉5 #전기차충전 #충전기 #꿀팁 #꿀팁공유,2021-06-15,0,,"['#유머 ', '#유머스타그램 ', '#전기차 ', '#테슬라 ', '#모델Y ', '#아이오닉5 ', '#전기차충전 ', '#충전기 ', '#꿀팁 ', '#꿀팁공유']"
👍🏻..안녕하세요(주)캐스트프로가 [xEV TREND KOREA 2021] 에(6/9~12) 참가했습니다.@evtrendkorea..휴대용 전기차 충전기 헬로차저!상황에 맞는 다양한 충전 용량 설정(최대~3.0kW)🔋..#캐스트프로 #castpro #휴대용전기차충전기 #테슬라 #전기차 #전기차충전기 #이동식충전기 #전기자동차 #집밥 #전기차충전 #evcar #전기차 #차스타그램 #브랜드k #evtrendkorea #코엑스 #전시회 #xev_trend_korea_2021 #exhibition #hello_charger #electric_vehicle_charger #K브랜드 #한국브랜드 #대한민국 #한국 #국가인증 #K트랜드 #K충전기 #K마크 #K마크인증,2021-06-15,0,,"['#캐스트프로 ', '#ca', '#휴대용전기차충전기 ', '#테슬라 ', '#전기차 ', '#전기차충전기 ', '#이동식충전기 ', '#전기자동차 ', '#집밥 ', '#전기차충전 ', '#evcar ', '#전기차 ', '#차스타그램 ', '#브랜드k ', '#evtrendkorea ', '#코엑스 ', '#전시회 ', '#xev_trend_korea_2021 ', '#exhibition ', '#hello_charger ', '#electric_vehicle_charger ', '#K브랜드 ', '#한국브랜드 ', '#대한민국 ', '#한국 ', '#국가인증 ', '#K트랜드 ', '#K충전기 ', '#K마크 ', '#K마크인증']"
(광고)제주패스 렌트카에서 협찬받아서 떠났던푸조2008ev 블로그에 올렸어요땡큐 제주패스!#제주패스 #제주패스렌트카 #제주도여행 #제주여행 #제주렌트카 #제주도렌트카 #푸조 #푸조2008 #푸조2008ev #전기차 #제주도전기차 #제주도전기차렌트 #전기차충전 #렌트카 #제주패스할인,2021-06-15,0,,"['#제주패스 ', '#제주패스렌트카 ', '#제주도여행 ', '#제주여행 ', '#제주렌트카 ', '#제주도렌트카 ', '#푸조 ', '#푸조2008 ', '#푸조2008ev ', '#전기차 ', '#제주도전기차 ', '#제주도전기차렌트 ', '#전기차충전 ', '#렌트카 ', '#제주패스할인']"
"7월부터 일부 소비자는 전력 사용량이 기존과 똑같아도 요금을 더 많이 낼 것으로 보인다.전력 사용량이 적은 일반가구에 적용되는 주택용 필수사용공제 할인액이 절반으로 줄고, 전기차 충전요금 할인율도 절반 이하로 축소되기 때문이다.다음 달부터 월 200㎾h 이하 전력을 사용하는 일반가구는 전기요금이 기존 대비 2천원 오른다.이들 가구에 적용하는 주택용 필수사용공제 할인액이 다음 달부터 월 4천원에서 월 2천원으로 축소돼서다.필수사용공제 제도는 당초 도입 취지와 달리 중상위 소득과 1·2인 가구 위주로 혜택이 집중된다는 지적을 받아왔다.이에 따라 정부는 취약계층에 대한 혜택만 그대로 유지하고, 일반가구에 대한 혜택은 점차 줄인 뒤 내년 7월 완전히 폐지하기로 했다.할인액이 축소되며 전기요금 인상 효과가 발생할 대상은 약 991만가구로 정부는 추산했다.전기차 충전요금도 7월부터 소폭 오른다.한전은 다음 달부터 충전용 전력에 부과하는 전기요금의 기본요금 할인율을 현행 50%에서 25%로 낮춘다. 전력량 요금 할인율도 30%에서 10%로 인하한다.이에 따라 소비자가 부담해야 하는 사용 요금도 오르게 된다.환경부 환경공단의 급속충전 요금은 ㎾h당 255.7원에서 300원대 초반으로 상승하고, 민간 업체의 완속충전 요금 역시 최대 200원대에서 최대 300원대로 인상될 전망이다.이는 한전이 2017년부터 시행한 전기차 특례할인 제도의 할인율을 조정한 데 따른 것이다.7월부터 적용되는 3분기 전기요금 인상 여부도 관심이다.정부와 한전은 올해부터 전기 생산에 들어간 연료비를 3개월 단위로 전기요금에 반영하는 연료비 연동제를 도입했다.3분기 전기요금은 3∼5월 연료비를 토대로 결정된다. 한전은 이날(15일) 5월 국제유가 통관기준치가 공개되면 이를 근거로 3∼5월 연료비 변동치와 제반 원가를 산정, 3분기 전기요금 변동안을 작성해 정부에 제출할 계획이다.요금 인상 여부는 정부 검토를 거쳐 21일 최종 결정된다.(사진=연합뉴스)한국경제TV  디지털전략부  이영호  기자hoya@wowtv.co.kr#전기차 #전기차충전 #충전요금 #요금 #전기요금 #할인축소",2021-06-14,0,,"['#전기차 ', '#전기차충전 ', '#충전요금 ', '#요금 ', '#전기요금 ', '#할인축소']"
"#디피코 #포트로 #탑픽업화물차 드디어 포트로의 두가지 버전 중 하나인 탑픽업화물차가 도착했습니다!!오늘 래핑작업을 하고, 저희 가게로 도착을 했습니다!!!화물차 중에 이렇게 귀여운 화물차 보셨을까요~??직접 차량도 보고, 시승도 하실 수 있습니다!!내일(06.15) 등록하고 번호판 장착할 예정이에요~문의사항📞010-9974-7070시승장소🚚 경북 구미시 구미대로350-10",2021-06-14,0,Gumi,"['#디피코 ', '#포트로 ', '#탑픽업화물차 드디어 포트로의 두가지 버전 중 하나인 탑픽업화물차가 도착했습니다!!오늘 래핑작업을 하고']"
안녕하세요 아미렌탈입니다^^날씨가 많이 더워졌네요ㅜ다 들 더위 조심하시길 바라겠습니다^^010-4344-3751#가전제품 #생활가전 #렌탈#정수기 #공기청정기 #에어컨 #세탁기 #건조기 #냉장고 #의류관리기 #비스포크 #오브제 #청소기 #와인셀러 #전기차충전 #제습기 #가습기 #탈모치료기 #런닝머신 #싸이클 #TV #노트북 #펫드라이룸 #음식물처리기 #식기세척기 #안마의자 #오븐 #커피머신 #모션배드 #리클라이너,2021-06-14,0,,"['#가전제품 ', '#생활가전 ', '#렌탈', '#정수기 ', '#공기청정기 ', '#에어컨 ', '#세탁기 ', '#건조기 ', '#냉장고 ', '#의류관리기 ', '#비스포크 ', '#오브제 ', '#청소기 ', '#와인셀러 ', '#전기차충전 ', '#제습기 ', '#가습기 ', '#탈모치료기 ', '#런닝머신 ', '#싸이클 ', '#TV ', '#노트북 ', '#펫드라이룸 ', '#음식물처리기 ', '#식기세척기 ', '#안마의자 ', '#오븐 ', '#커피머신 ', '#모션배드 ', '#리클라이너']"
"<xEV TREND KOREA 2021 - Review 1.>xEV Trend Korea 2021 was held from 9 ~ 12 June 2021. Through this exhibition, we were able to feel ""Beyond The Car, Towards Culture"". It was an intereting exhibition, but it did not satisfy our curiosity about the upcoming wave of E-Mobility under COVID-19 pandemic.Hopefully the show will be more global next year. -SHOW OVERVIEW-ㆍDate : June 9th(Wed) – 12th(Sat), 2021ㆍVenue : Coex Hall B, Seoul, Korea※ More information of this show☞ http://evtrendkorea.co.kr/english/🚙🚜🔋🌲🌳🌴🌱🌿☘️🍀😀#ev #evcar #evcars #evcarshow #evvehicle #evvehicles #emobility #evcarchargers #evinfrastructure #carexpo #carexhibition #carexhibitions #motorshow #tradeshow #electricvehicle #electricvehicles #electricvehicleshow #xEVTRENDKOREA #전기차 #전기자동차 #친환경차 #모터쇼 #전기차전시회 #전기이륜차 #전기오토바이 #전기차충전 #전기차충전기",2021-06-14,0,코엑스전시관 B홀,"['#ev ', '#evcar ', '#evcar', '#evcar', '#evvehicle ', '#evvehicle', '#emobility ', '#evcarcharger', '#evinfra', '#carexpo ', '#carexhibition ', '#carexhibition', '#motor', '#trade', '#electricvehicle ', '#electricvehicle', '#electricvehicle', '#xEVTRENDKOREA ', '#전기차 ', '#전기자동차 ', '#친환경차 ', '#모터쇼 ', '#전기차전시회 ', '#전기이륜차 ', '#전기오토바이 ', '#전기차충전 ', '#전기차충전기']"
"<xEV TREND KOREA 2021 - Review 1.>xEV Trend Korea 2021 was held from 9 ~ 12 June 2021. Through this exhibition, we were able to feel ""Beyond The Car, Towards Culture"". It was an intereting exhibition, but it did not satisfy our curiosity about the upcoming wave of E-Mobility under COVID-19 pandemic.Hopefully the show will be more global next year. -SHOW OVERVIEW-ㆍDate : June 9th(Wed) – 12th(Sat), 2021ㆍVenue : Coex Hall B, Seoul, Korea※ More information of this show☞ http://evtrendkorea.co.kr/english/🚙🚜🔋🌲🌳🌴🌱🌿☘️🍀😀#ev #evcar #evcars #evcarshow #evvehicle #evvehicles #emobility #evcarchargers #evinfrastructure #carexpo #carexhibition #carexhibitions #motorshow #tradeshow #electricvehicle #electricvehicles #electricvehicleshow #xEVTRENDKOREA #전기차 #전기자동차 #친환경차 #모터쇼 #전기차전시회 #전기이륜차 #전기오토바이 #전기차충전 #전기차충전기",2021-06-14,0,코엑스전시관 B홀,"['#ev ', '#evcar ', '#evcar', '#evcar', '#evvehicle ', '#evvehicle', '#emobility ', '#evcarcharger', '#evinfra', '#carexpo ', '#carexhibition ', '#carexhibition', '#motor', '#trade', '#electricvehicle ', '#electricvehicle', '#electricvehicle', '#xEVTRENDKOREA ', '#전기차 ', '#전기자동차 ', '#친환경차 ', '#모터쇼 ', '#전기차전시회 ', '#전기이륜차 ', '#전기오토바이 ', '#전기차충전 ', '#전기차충전기']"
#지타워 에 #테슬라 신형 V3 #슈퍼차저 가 오픈되었습니다!👏👏😃테슬라 전차종을 초고속으로 충전할 수 있는 신형 V3 슈퍼차저가 설치되었어요!😄지타워에는 테슬라차량 외 다양한 #전기차 를 충전할수 있는 충전설비가있어요!🚗⚡️지타워 전기차 충전기는 급속 12기(슈퍼차저 9기) 완속 9기(월커넥터 3기)총 21기가 설치되어 있답니다!👏👏👏다양한 전기차를 편하게 충전할 수 있는 지타워에 많이 방문해주세요!🙌#지타워몰 #gtower #gtowermall #전기차충전소 #전기차충전 #전기차맛집 #충전맛집 #tesla #supercharger #서울 #랜드마크 #일상 #소통 #주차장 #주차맛집,2021-06-14,0,,"['#지타워 에 ', '#테슬라 신형 V3 ', '#슈퍼차저 가 오픈되었습니다!👏👏😃테슬라 전차종을 초고속으로 충전할 수 있는 신형 V3 슈퍼차저가 설치되었어요!😄지타워에는 테슬라차량 외 다양한 ', '#전기차 를 충전할수 있는 충전설비가있어요!🚗⚡️지타워 전기차 충전기는 급속 12기(슈퍼차저 9기) 완속 9기(월커넥터 3기)총 21기가 설치되어 있답니다!👏👏👏다양한 전기차를 편하게 충전할 수 있는 지타워에 많이 방문해주세요!🙌', '#지타워몰 ', '#gtower ', '#gtowermall ', '#전기차충전소 ', '#전기차충전 ', '#전기차맛집 ', '#충전맛집 ', '#te', '#서울 ', '#랜드마크 ', '#일상 ', '#소통 ', '#주차장 ', '#주차맛집']"
